brand,prod_name,id,star_rate,review
브이티,VT 리들샷 100 에센스,조봉봉,5,엄~~~청 따가운데 따가운게 효과가 잇는거라 참고 써보려고요!
브이티,VT 리들샷 100 에센스,호미밍,5,오우 따가워요 그랴도 매일 발라줄 수 있는거라 매일쓰는데 저보단 저희 엄마가 더 좋아하시네요 ㅎㅎ 같이 쓰니까 좋아요
브이티,VT 리들샷 100 에센스,고양이티모,5,요즘 하도 리들샷해서 삿는데 손등에 살짝 발라보니 따끔거리긴 하네요 제가 워낙 예민 피부라 100인데도 따끔거림 근데 머 피부과 다니면서 맨날 주사 맞앗을땐 눈물흘리면서 맞앗으니 요정도는 참을 것 입니다ㅋ
브이티,VT 리들샷 100 에센스,박라라,5,저 이거 재구매했어요. 다른 것보다 피부결! 부들부들 해지는데 엄청 효과본 거 같아요
브이티,VT 리들샷 100 에센스,징징징이,5,제 인생템 됐어요 어떤 진정 앰플을 발라도 그냥 저냥 효과있나 했는데 이거랑 같이쓰고는 트러블 안나여.. 짱
브이티,VT 리들샷 100 에센스,하나만해,4,면포성 여드름이 고민인 피부입니다.1. 피부에 도포 시 따끔 거림은 있지만 살살 펴바른 후 두드려서 흡수시켜주면 큰 자극 없이 바를 수 있었어요2. 1~2일에 한번씩 바르니 하얀 면포성 트러블? 좁쌀 같은데 나더라구요. 과하면 확실히 자극을 받는 거 같아요.3. 본인의 피부에 맞는 주기를 찾아서 발라주면 보들거리는 피부가 유지돼요. 저는 3~4일에 한번 소량으로 발라주니 괜찮은 거 같아요.피부 컨디션에 큰 영향을 주는지는 아직 잘 모르겠지만 사용감은 괜찮습니다. 보습 효과도 어느 정도 있는 것 같아요.
브이티,VT 리들샷 100 에센스,뽀뽀둥둥,5,자극이있지만 못참을만큼 아프진 않아여 담날까지도 만지면 아플때도있음
브이티,VT 리들샷 100 에센스,나무관세음보살,5,따끔따끔한 느낌이 있지만 못 참을 정도는 아니고 일주일 정도 사용하고 나니 얼굴 좋아졌다는 말 들었습니다.
브이티,VT 리들샷 100 에센스,돋을볕,5,좋은 품질과 가격에 잘 구매했다고 생각하는 제품이에요 :)
브이티,VT 리들샷 100 에센스,whvely,5,생각했던것보다 따끔거림은 심하지 않았어요!! 사용한지 4일정도 됬는데 피부뒤집어진건 없고 아직 사용한지 얼마안되서 그런지 효과도 크게 느껴지진 않습니다
브이티,VT 리들샷 100 에센스,Jinhey,5,생각보다 자극없음 100짜리는 매일사용가능해서 그런듯더 높은 단계도 섞어서 쓰고싶음
브이티,VT 리들샷 100 에센스,vlomm,5,"다이소 갔는데 한번도 못봐서, 포기하고 본품샀습니다.세안하고 두펌프 짜서 발라주고 레티놀 세럼바르면 다음날 피부결 미쳤습니다.But 리들샷이 화장품 흡수율을 높여주다보니, 건조할수있는데 리들샷쓰면 평소보다 ⭐️보습에 신경써주세요!"
브이티,VT 리들샷 100 에센스,삐삐삐빔,5,"원래는 친구 추천템으로 다이소 제품을 써보고 싶었는데 구할 수 없어서 그냥 매장에서 구매했습니가다. 일주일 가량 써보니 제가 이때까지 써 본 기초 제품 중 가장 마음에 듭니다. 결이 확실히 부드러워졌어요. 모공도 조금 줄어든거 같은데, 이건 기분때문인지는 모르겠지만..! 세수하고 바로 리들샷100 바르고 앰플, 크림, 오일 이렇게 발라주고 있어요. 사실 세수하기도 귀찮아하는 사람인데 이 제품 때문에 요즘엔 자기전에 꼭 세안하고 자요. 확실히 결도 좋아지고 살짝 맑아진 느낌도 나긴해요. 무엇보다 제가 이 제품을 사려고 결심한 이유는 이걸 써보고 다음 날 화장을 하니까 화장이 정말 잘먹더라구요! 겨울엔 화장이 좀 둥둥 뜰때가 있는데 전혀 그런거 없었습니다. 주변 지인 두 분에게도 추천해줘서 두 분 다 구매하셨어요."
브이티,VT 리들샷 100 에센스,기름떡볶이,5,"처음엔 좀 따끔했는데 시간 지날수록 괜찮아졌어요 !!대신 그 위에 화장품 바를때가 더 아픈거같아요., ㅋㅋㅠㅠ다른분들은 즉각적으로 효과가 나타나는데 전 아직 막 드라마틱한 효과는 안보이는군요 꿀조합을 못찾은건지 ..~! 일단 이것저것 시도해보고있어요안뒤집어진거만으로도 일단 감사하는중 !한달리뷰에서 더 자세히 작성해보겠습니당"
브이티,VT 리들샷 100 에센스,bling99,5,리들샷 너무 궁금해서 구매해봤어요! 처음사용이라 따갑긴했는데 너무 아픈정도는 아니여서 괜찮았고 받자마자 쭉 사용중인데 피부가 확실히 좋아졌어요! 이전에 트러블이 조금이지만 계속 있었었는데 지금은 트러블도 안생기네요! 계속 더 사용하려구요!
브이티,VT 리들샷 100 에센스,이베리,5,"첫 사용이라 피부에 잘 맞을지고민되서 100먼저 사보자 하고 이거만 구매했는데, 기대가 너무 커서 받자마자 사용해봤어요 발림은 확실히 따갑긴 따갑습니다 하지만 피부 개선이더 중요한 저는 따가움을 이길 수 있었고 다음엔 300으로도 사용해볼 예정이에요. 아, 그리고 좋아요 기대만큼 ☺️하나만 바르는걸로 좋은걸 바랄순없고 다음단계에 평소 사용하던 비타민c앰플 똑같이 사용했는데 마무리감이 즉각적으로 완전 완전 달랐고 다음날엔 피부가 엄청 매끄러웠어요. 결론 : 매우 잘 맞아서 극호"
브이티,VT 리들샷 100 에센스,민정킴벌리,5,요즘 인기 많은 리들샷 드디어 사봅니다. 다이소 리들샷으로 알게되어서 오히려 궁금했는데 거기선 못 사니깐 결국 샀읍니다 ㅋㅋㅋ 실제로 바르니깐 따끔했는데 그 다음 날 아침에도 따끔하더라구요. 요 미세침?이 피부를 보들하게 해준다 생각하니깐 오히려 좋아?ㅋㅋㅋㅋㅋ리뷰처럼 밤에 리들샷이랑 보습제품이랑 바르니깐 그다음날 화장이 아주 잘 받았어요 ~ 신기신기 !!했습니다.
브이티,VT 리들샷 100 에센스,씨엘양,5,쫌 따끔해요. 그런데 이뻐진다면 이정도 따끔은 아무것도 아니죠. 저는 참을만한 따끔이았어요. 진짜 사용 이틀만에 피부 모공 결정리되고 톤이 밝아진것을 확인했어요이 제품 뒤에 사용하는 제품의 흡수를 도와주는것 같아요.다들 꼭 한번 써보세요. 효과 좋아요
브이티,VT 리들샷 100 에센스,슬리데린수석,5,"자극은 느껴지지만 개인적으로는 넘xx인 3번 마스크팩보다는 덜했습니다. 이거 사용하고나서 다음 순서로 사용하는 제품이 중요하다고 해서 저는 하루는 비타민 성분이 들어간 팩을, 하루는 레티놀 성분이 들어간 팩을 해주었습니다. 이제 이틀 사용했는데, 주변 사람이 피부가 왜 이렇게 좋냐고 했습니다 ㅎㅎㅎ 꾸준히 사용 해볼게요!"
브이티,VT 리들샷 100 에센스,한달에한번무조건올영,4,"전부터 계속 써보고 싶었는데드디어 구매했어요마침 할인중이었구요우선 바르면서 그 이후, 다음날까지자극이 느껴졌어요물론 시간이 지나면서는 미세한자극이었고 심한 통증같은건 아니었어요신기한건 1회사용후피부결이 정돈되고 좀 깨끗한 느낌이라는점자극때문에 이틀에 한번씩 사용해 보려구요"
브이티,VT 리들샷 100 에센스,댕개굴,5,"☁️피부타입민감성, 건성, 한달에 뾰루지 한두개 정도 올라오는 피부입니다!☁️구매이유리들샷.. 주위에서 유명하다고 하긴 하지만 별로 관심은 없었는데 매장에서 보고 모공이랑 미백에 좋다고 하길래테스트 없이 구매했습니다! 구매하고보니 피부가 제 민감한 피부라 우려가 되었으나 결론적으론 아직까지 잘쓰고 있어요!☁️후기덜컥 구매부터 해서 얼굴에 바르니 따가워서 당혹스러웠어요..(..) 찾아보니 미세바늘이 들어있어 피부과 시술처럼 재생시켜주는 효과가 있더군요! 일주일정도 사용해보니 이제는 적응되어 별로 따갑게 느껴지는 것 없이 잘 쓰고 있습니다. 찾아보니 이 다음단계에 바르는 화장품 흡수율을 높여준다고 해서 저녁 루틴으로 스킨-리들샷-시카앰플-콜라겐패치-시카크림 순으로 바르고 있습니다. 기분탓인지 모르겠지만 다음날 화장도 잘먹는 것 같고.. 피부도 좋아진듯한 기분이 들어요!^.^ 모공이 전보다 눈에띄게 줄었습니다.다만 우려되는 점이라면 저처럼 피부 민감하신 분들은 월경주기에 바르는 것은 추천드리지 않습니다.. 잘쓰고 있었는데 갑자기 뾰루지가 두세개씩 올라와 무슨일인고 하니.. 요친구가 피부자극이 심하다보니.. 범인인 것 같더군요..☁️재구매의사매장 재고 있을 때 이미 하나 더 쟁여놨습니다!"
브이티,VT 리들샷 100 에센스,김리헬,5,첫사용감은 생각보다 별로 안따끔거린다..?매장 테스트했을때는 손등이어서 그런지몰라도 엄청 따끔거렸는데 막상 얼굴에 올리니까 생각보다 괜찮았습니다신경쓰이는 코랑 볼주위에 바르고나서 에스트라 리제덤세럼과 동일라인크림으로 마무리해주고 잤습니다꾸준히 써보고 후기남기겠습니다
브이티,VT 리들샷 100 에센스,딩둥둥,5,"사용한지 일주일, 큰 변화는 느껴지지 않지만 레티놀 성분과 꾸준히 써보려고 합니다 !"
브이티,VT 리들샷 100 에센스,코코사랑이,5,리들샷 난리통에 저도한번 구매해봤어요ㅎㅎ요거아주물건이네요처음바를때는 자극이느껴지는데피부과시술에 비해서는 아무것도아니네요이거바르고 크림 듬뿍바르고자니까 아침에 광이 장난아니예요
브이티,VT 리들샷 100 에센스,복쓩아,5,다들 리들샷 리들샷하잖아요그래서 한 번 구매해 봤어요!바로 효과가 나타난다고 하던데 써보고 리뷰 수정하겟슴다
브이티,VT 리들샷 100 에센스,꾸꺄,5,화제의 리들샷 다이소에서 찾다가 안보여서 결국 올영에서 구매했습니다! 100은 생각보다 자극이 하나도 없어서 잘 쓸것같아요!
브이티,VT 리들샷 100 에센스,님쓰요,5,처음사용해봤는데 아주살짝 따끔거림은 느껴졌어요 민감성피부인데 심한자극은 느껴지진않았고 다음날아침에 피부결이 미쳤네요 이니스프리 레티놀앰플이랑 같이썼는데 너무만족해요 세일끝나기전에 하나더 쟁이려고여 피부에 계속 잘맞았으면 좋겠어요
브이티,VT 리들샷 100 에센스,볼빵빵춘식이,5,"❤️가격❤️11월 30일 구매일 기준 가격: 24,480원12월 5일 기준 가격: 24,480원12월 6일까지 세일중인 가격이에요!장점 기능성 화장품 흡수를 도와줘요!사용감유명하다고 해서 레티놀 제품같은기능성 제품 사용 전에 써 보려고 사 봤는데요!한 달 가까이 사용 중인데 첫날은 아 진짜 따갑다 이러다가 이튿날부터 바로 미미하더니 이제는 그렇게 뭐 따갑거나 그런 느낌은 들지 않더라고요!피부가 두꺼운편인지.. 그래도 매일 꾸준히 사용하려고 하고저는 닦토 후 물기가 마르면 펌핑해서 롤링한 다음에손가락으로 두드리면서흡수 시켜 준 다음에 레티놀 앰플 발라 주고 있어요!그래도 피부가 좀 더 탄탄해진 느낌이 들긴 해요!재구매세일이나 증정 기획 때 사두면 좋을 것 같아요!!총평100샷 2통째 사둔건데 꾸준히 사용하다가 300으로 넘어가려고 해요!입문하시고 바로 병행 하셔도 무방할 것 같아요!*사용기한: 2026.10.31도움이 돼요  꾹 부탁드립니다! ‍♀️"
브이티,VT 리들샷 100 에센스,디마프,5,나쁘지않아 재구매했어요 흡수에 좋은거같고 피부결이나모공에 드러마틱하지는 않지만 개인차가 있겠지요우선은 괜찮은거같아 재구매합니다
브이티,VT 리들샷 100 에센스,정우남편,5,처음에 발랐을 때 진짜 바늘이 찌르는 느낌이나서 깜짝놀랐어요근데 효과가 너무 좋아서 만족해욤
브이티,VT 리들샷 100 에센스,정예희,5,언니가 피부가 많이 안좋아서 선물로 사줬습니다~ 따가운 느낌이 생소하다고 하지만 점점 익숙해지면서 피부 상태가 많이 개선되었다고 하네요~
브이티,VT 리들샷 100 에센스,Dltpql00,5,아직 한번 사용했는데 좋은 느낌이에요 더 써봐야 알 것 같아요
브이티,VT 리들샷 100 에센스,도다밍,5,아으 진짜 너무좋다ㅠㅠㅠ이건 재구매를 넘어서 재재재구매템....ㅏ르고나면 결이 달라지는게.확보여요
브이티,VT 리들샷 100 에센스,yjy7114,3,VT리들샷 100 앰플 사용해봤는데 피부결이 좋아지네요
브이티,VT 리들샷 100 에센스,쏘야쏘야,4,"민감성이신 분들은 아예 쳐다도 보지 않는 게 좋을 것 같습니다 그만큼 자극이 느껴져요 저는 얼굴 전체에는 못 바르고 코랑 코 주변만 바르고 있는데요, 블랙레드가 개선된 거 같아요 ㅎㅎ 찰떡같이 잘 맞는 분들한텐 정말 좋을 것 같아요!"
브이티,VT 리들샷 100 에센스,호호호홉,5,니들샷이라 미세 바늘로 인해 바를 때 따가워요넘버*인 세럼도 따갑지 않다 느껴질 정도였는데 이건 너무 잘 느껴져서 볼이랑 이마 위주로 바르고 있습니다
브이티,VT 리들샷 100 에센스,러카프리오,5,생각보다 따끔거려서 좀더 익숙해지면 300으로 넘어가랴구요 ㅎㅎ
브이티,VT 리들샷 100 에센스,whvely,5,생각했던것보다 따끔거림은 심하지 않았어요!! 사용한지 4일정도 됬는데 피부뒤집어진건 없고 아직 사용한지 얼마안되서 그런지 효과도 크게 느껴지진 않습니다
브이티,VT 리들샷 100 에센스,므응즈ㅠ,5,"이 제품은 피부 고민이 하나라도 있다면 무조건 구매하세요. 리들샷이 다른 화장품의 흡수를 도와줘서 화장품의 효과를 높여줘요!! 그래서 저는 좁쌀, 여드름이 고민이었는데 리들샷 바르고 진정애 좋은 마스크팩 하고 여드름에 좋은 앰플, 크림으로 마무리해줬더니 많이 가라앉았어요!! 다 쓰면 무조건 재구매템!!"
브이티,VT 리들샷 100 에센스,7mong8,5,수부지예민성 이라서 많이 리뷰 검색해보고 고심끝에 구입했어요 뒤집어 져서 한달 고생한 리뷰도 보이고해서걱정 많이 했어요요철과 모공 뾰루지로 고민중이라 한번 시도해보자 하는 마음으로 두려웠지만 첫 사용해봤어요일단 따가움 저는 전혀 느끼지 못했어요 아주 묽진 않고 적당히 점도있는 세럼이었고 바로 레티놀 바르고 잤어요다음날 피부 상태가 놀라웠습니다큰뾰루지 났던곳이 진정되어 작아져 있었고피부결이
브이티,VT 리들샷 100 에센스,우아아아아아아아어어,5,자극은 분명있어요 따꼼따꼼 이 정도 느낌인데둔한 저는 신경쓰일 정도는 아니었습니다.이 제품 쓰고 결 개선에 효과봤습니다. 만족!!!피부염있거나 민감성한테는 추천 안하지만지성한테는 너무 잘 맞을 거 같아요.대신 지성이라도 이 제품 쓰고는 평소처럼 기초를 너무 가볍게 하지마시고 시카크림같은 약간 제형감 있는거 발라주면 좋을 것 같아요.솔직히 쌩얼일때는 잘 모르겠는데 화장하고 나니 효과를 더 잘알겠더라구요 텁텁한 파데 올려도 요철이 안보이고 반딱반딱해요ㅋㅋ
브이티,VT 리들샷 100 에센스,Try,4,아직 사용전입니다.하도 핫하다고 해서 구입해봅니다써보고 좋으면 또 구입할게요~!
브이티,VT 리들샷 100 에센스,뮤뮤뮹,4,아직 엄청난 효과는 잘 모르겠지만 열심히 써보고 있습니다 ㅠ 모공에 효과 보려고 사긴 했어요!!! 처음 몇 번은 피부에 자극이 와서 그런지 뒤집어지기도 했는데 이젠 괜찮은 것 같더라고요 자극 느껴지니 천천히 100부터 시도하시길 추천합니다
브이티,VT 리들샷 100 에센스,응둥,5,처음에 매장에서 손에 테스트 해봤을 땐 무서웠거든요..?손등 시뻘개지고 계속 따가워서ㅠㅠ 근데 원래 손에 하면 유수분이 없어서 따갑다고 하더라구욥ㅎ사용하면서 너무 만족해서 걱정은 싹 없어졌어요시카 성분에 니들 조합이라 pms로 올라온 여드름도 가라앉고ㅠㅠ레티놀 팩이랑 하면 진짜 꿀조합.. 피부 그냥 부들부들 극락 감대신 보습관리는 정말 잘 해줘야 할 것 같아요!
브이티,VT 리들샷 100 에센스,홍아띠,5,처음에 사용했을 때 따끔거림이크게 느껴졌는데 이젠 조금 익숙해져요사용 후 피부결이 다르게 느껴지고첫 단계에서 사용해주고 나면괜히 모공이 줄어든 느낌..따가워서 안 좋은 거 아닌가 했는데붉어짐도 없고 좋아서 또 구매했어요 :)
브이티,VT 리들샷 100 에센스,미니올챙이,5,전 효과를 많이 봤어요.  민감성 수부지 피부에 모공크고 요철있고 늘 푸석푸석 한 피부였는데 이거 하고나선 진짜 피부가 넘 매끈해지고 탄력도 생기고 모공부위도 쫀쫀 탱탱해보여서 피부 자체가 튼튼하고생기있어 보이게 바뀌더라구요.   남은거 다 사용하면300으로 넘어가려구요.
브이티,VT 리들샷 100 에센스,포인트냠냠,4,첨에 암것도 모르고 얼굴 전체에 발랐는데 눈가나 입가쪽이 조금 뒤집어져서 알아봤는데 눈가나 입가에는 발라도 어차피 자극만 있고 효과가 있진않아서 피해 바르는게 좋다고 하더라그요! 이마쪽 좁쌀이 생갸서 고민이었는데 리들샷 쓰고 일주일 만에 좋아졌어요 ! 리들샷 쓰고 팩 해주고 그 위에 앰플 이나 재생크림 발랐을 때 효과가 너무 좋아요……굿
브이티,VT 리들샷 100 에센스,사악한숭,4,"디바이스 쓰다가 임신으로 디바이스 사용을 못해서 구매했어요.첨엔 약간 자극적인 느낌이 있었는데 쓰다보니 이건뭐~ 300은 친구에게 선물받았는데 일주일에 2번정도는 300, 100은 매일 쓰는데 이젠 자극도 익숙해져서인지 좋아요. 저녁에 니들샷사용후 비타민C를 써주는데 다음날 얼굴이 환해짐을 느껴서 이제 니들샷없으면 불안해요."
브이티,VT 리들샷 100 에센스,화장품좋아하는변태,5,"드디어 샀어요!!!!일단 기대감에 별 5개 찍고 시작하지만사용후에 다시 수정할 의향 있습니다!!!다이소에 3천원에 판대서동네란 동네는 다 돌아다녔는데못구해서 세일하는 김에올영에서 그냥 샀어요ㅜㅜ잘써보겠습니다!!>>> 찐 사용리뷰 추가 <<<일주일간 매일 100, 3일에 한번씩 300이렇게 써주었고 레티놀 제품 꼬박꼬박 써주었어요!!!100은 개인적으로 따가움이 크진 않았고(피부가 강한편;;)300은 확실히 따가움이 꽤 느껴졌어요!처음에는 안 믿었는데꾸준히 써보니 확실히 피부결, 모공개선에효과를 보고있습니다!!!일단 모공부자로써 모공이 크기도 하고쳐지기시작하면서 길어진 모양(?)이었는데리들샷+레티놀 조합 꾸준히 쓰니까각질같은게 탈락되면서 모공이 동그래진 모양(?)으로변하는 느낌이에요!그리고 피부결이 제일 많이 변했어요원래 막 거칠었고 트러블도 많이 났던 피부라울퉁불퉁했는데 매끄러워졌어요...안 믿었는데요ㅜ 직접 느껴보니전 무조건 재구매 할겁니다!!가격이 좀 부담되서 다이소도오픈런해볼까봐요..!"
브이티,VT 리들샷 100 에센스,최서이,5,걱정했건것보다는 따갑지않았지만 다음날 아침 세안후에도 피부에 남아있는 듯이 따끔함을 느껴서 느낌이 좋진 않았어요 그래도 피부에 자극으로 나타나진 않았고 효과있을거라 생각하고 사용하는 중이에요
브이티,VT 리들샷 100 에센스,민듀유유융,5,거의 매일 사용하곤 있는데 모공이 줄어든 느낌이 들어서 좋아요 엄청 큰 자극은 없어서 크게 불편하지 않아서 좋아요
브이티,VT 리들샷 100 에센스,뇸뇸뇽뇸뇽,5,매일 바르니까 따가움도 없네요. 피부에 직접 들어간다는 마음으로 꾹꾹 눌어서 발라요. 좀 지켜봐야 효과를 알 수 잇을 거 같네요.
브이티,VT 리들샷 100 에센스,김미묘,5,자극이 있다고해서 감안은 했는데 확실히 따꼼따꼼하네요 지금은 피부가 예민해서인지 아침에 세수할 때도 느껴지길래 물로 좀 비볐더니 얼굴이 조금 빨개졌어요 ㅋㅋ 그래도 효과가 좋은 것 같아서 꾸준히 써볼 계획입니다
브이티,VT 리들샷 100 에센스,팡잇,4,리들샷 100은 써봤는데처음에는 따끔한게 좀 걱정이엇는데이제는 적응도 되고 그 느낌이 좋아요✔️재구매의사 완전 있움
브이티,VT 리들샷 100 에센스,흰뚱이,5,이틀째라 아직 효과 모르겠음 엄청따가울줄알았는데ㅜ생각보다 아님 ㅎ
브이티,VT 리들샷 100 에센스,호방시,4,피부가 환해지고 촉촉해요 발라주고 마스크팩 해줬더니 얼굴이 즉각적으로 환해지는걸 느꼈습니다 꾸준히 사용해볼게요
브이티,VT 리들샷 100 에센스,응댕,5,우와 따갑네요바른 직후는 그냥 살짝 자극있다 정도인데다른 스킨케어 제품 바르면 정신이 번쩍드네여
브이티,VT 리들샷 100 에센스,크림후추,5,"처음 바르자마자 따가워서 놀랐는데, 확실히 바르고 안바르고 차이가 커요!! 결 개선도 되고 광도 돌아요"
브이티,VT 리들샷 100 에센스,lyr,4,옴... 질 모르겟어요ㅠ어떤 효과가ㅠ있는건지 미용기기 쓰다가 귀찮아서 사서 써봤는데 디게 아프네요
브이티,VT 리들샷 100 에센스,토토토토로로,5,자극이 있기는 하지만 결 개선에 정말 효과있어요 완전 추천해용
브이티,VT 리들샷 100 에센스,쟈옴,5,"두통을 쟁여두었어요..^_^일단 피부결 개선이 확실하고, 조졸조졸한 트러블도 가라앉습니다"
브이티,VT 리들샷 100 에센스,닉네임없움,5,유명하다고 해서 구입했어요 발림성 괜찮고 아주 살짝 따끔한 느낌이 있네요 아직 1번 밖에 안 써서 큰 효과는 잘 모르겠지만 뭔가 피부결이 좀 좋아진 거 같습니당 꾸준히 써볼게여
브이티,VT 리들샷 100 에센스,혀낭낭,5,너무 긴장하고 사용했는데 그렇게 악!!!! 이런식으로 아프지는 않아요 이틀 사용했는데 나비존 요철이 많이 없어지고 모공도 줄어든거같어요
브이티,VT 리들샷 100 에센스,김러브luv,5,11월에 첫 구매하고 두번째 구매에요아직 좀 남았는데 세일하길래 미리 쟁였어요너무 좋아서 찐친한테도 추천해줬더니그친구도 써보고 저처럼 세일때 쟁였더라구요두번째 100 써보고 무뎌지면 담엔 300 도전해 볼까 해요
브이티,VT 리들샷 100 에센스,New999,5,미.쳤.다 피부결도 부드러워지고 약간의 좁쌀들도 들어가는 게 보입니다 
브이티,VT 리들샷 100 에센스,로즈핑클,5,후기가 좋아서 구매했습니다. 마음에 들어요. 재구매 의사 있어요
브이티,VT 리들샷 100 에센스,토깽이99,5,아 진짜 리들샷 쓰고 나서 피부결이 너무 좋아졌어요 ! 진정도 빨리 되고 흔적케어도 잘 돼요
브이티,VT 리들샷 100 에센스,새우깡12,5,브이티리들샷에센스이거아주그냥너무너무좋습니다만족합니다
브이티,VT 리들샷 100 에센스,올령걸,5,손으로 문지를 때마다 얼굴이 따가워요 계속 사용해봐야 효과를 알 수 있을거같아요
브이티,VT 리들샷 100 에센스,가을이이,5,처음 쓰면 따갑다는 말을 많이 들어서 걱정했는데 안 그래요.
브이티,VT 리들샷 100 에센스,behappy,4,리들샷은 처음 써봐서 아플까봐 걱정했는데 괜한 걱정이었네요 가볍게 따끔거리는 정도입니다아직 처음이라 효과는 잘모르겠어요 다음에 후기남길게요
브이티,VT 리들샷 100 에센스,yihyun68,4,재구매 했습니다 팩이랑 같이 사용하면 좋아서 잘 사용하고있습니다
브이티,VT 리들샷 100 에센스,jingna,5,리들샷이 너무 유명해서 한 번 꾸준히 써보려고 구매했습니다!꾸준히 사용하면 피부 요철이 조금씩 개선되는게 보이더라구요~앞으로도 100 꾸준히 사용해보고 300도 구매해서 써보려구요!
브이티,VT 리들샷 100 에센스,Sea,5,확실히 효과는 있는데 제대로 피부장벽크림안발라주시면 건조하다느낄것같아요 무조건 장벽크림 스킨케어다하고 발라주세요
브이티,VT 리들샷 100 에센스,굥잉뇽,4,바르고 생각보다 따끔해서 놀랬어요 ㅜㅜ저는 예민한 피부라 그런지 볼은 괜찮았는대 턱에 바르면 트러블이 올라와서 볼애만 발라주고있어요
브이티,VT 리들샷 100 에센스,귤사과딸기,5,살짝 따끔하긴한데 금방 적응됩니다 !! 효과 기대됩니다 !!
브이티,VT 리들샷 100 에센스,늘보131313,4,인터넷에서 워낙 핫해서 사용해봤는데 그냥 사용하면 사용감이 강하게 느껴져서 조절이 필요해요.
브이티,VT 리들샷 100 에센스,미미야옹,5,저는 100 은 정말 데일리 같고 별로 따끔 거리진 않았는데 다음날 화장이 잘 먹긴 하더라구용
브이티,VT 리들샷 100 에센스,쿠크크카,5,다이소 리들샷 너무 인기 많은데 못 구해서궁금해서 샀습니당 너무 기대돼요
브이티,VT 리들샷 100 에센스,덕복희낸화,5,모공에 효과보고 싶어서 구매했습니다살짝 자극은 느껴지지만 피부에 크게 무리가 가진 않습니다(민감성피부제외)
브이티,VT 리들샷 100 에센스,수연곤듀,5,따끔따끔한데 적응되면 괜찮아져요!!효과도 거의 하루만에 나타납니당
브이티,VT 리들샷 100 에센스,희히힛,5,아주 좋은 상품 입니다 재구매 의사 하고 싶어요 추천합니다 좋아요
브이티,VT 리들샷 100 에센스,jelala,5,이거 뭐예요? 하도 유명해서 별기대없이 샀는데 몇일 바르고 다음날 피부결이 개선됐어요 좋아서 엄마 하나 드리고 저 쓰려고 다시 샀습니다
브이티,VT 리들샷 100 에센스,포챠코오,5,이제 피부결에 리들샷 사용하지 않으면 안 되는 피부가 되었습니다
브이티,VT 리들샷 100 에센스,JeonghyeKim,3,"특별히 부작용은 없았으니, 따꿈거리고 아파서 자주 손이 가진 않아요… 특이하네요 이런 화장품이 있다는게…?!!! 따꿈거리는거 빼고는 효과가 있는거 같은데~! 개인적인 제 취향엔 안맞나봐요…"
브이티,VT 리들샷 100 에센스,MAImai,5,"300,700 사용하다 100 사용해보니 일반 세럼처럼 느껴질 정도로 자극이 하나도 느껴지지 않았어요"
브이티,VT 리들샷 100 에센스,콩콩누니,5,페드로 피부결 정돈 한 후에 사용 하는데 정말 좋아요 처음에는 따가워서 당황스러웠는데 화장도 잘 먹고 좋네요
브이티,VT 리들샷 100 에센스,Kim76,5,"100은 따끔따끔하긴 하지만 이정도는 누구나 다 참을 수 있을정도예요^^ 두세번 바르다보니 따끔함에도 익숙해지고, 확실히 스킨케어 흡수 속도가 빨라졌어요~ 다 쓰면 300 도전 해보려구요^^"
브이티,VT 리들샷 100 에센스,쇼핑은절거워,5,처음에 좀 따가웠는데 지금은 따가움을 즐기고(?) 있어요 ㅋㅋ쓰고난 다음날 피부가 부들부들해요자극도 적응이 되서 다쓰면 단계 높여서 쓰려구요할일할 때 살 예정이요
브이티,VT 리들샷 100 에센스,ㄴㄱㅅㅇㅞㅛ,3,피부에 이상은 없지만 엄청 좋아지는건 애매해요사용은 까다로워요 눈가를 확실히 피해야하는데 들어간건지 뭔지 눈에 불편감이 느껴져서…그리소 손으로 바르고 눈 만질까봐 손을 씻어야해요
브이티,VT 리들샷 100 에센스,리아규동,5,드디어 사봤습니다ㅋㅋ 얼마나 아프겠어 했는데 조금 따갑네요 못견딜정도는 아닙니다
브이티,VT 리들샷 100 에센스,ㅁㅎㅎ,5,확실히 100인데도 따끔거려여 적응하는데 삼일정도걸렸는데 확실히 흡수되는게 빨라요 진짜 유명한이유있어요진짜진따
브이티,VT 리들샷 100 에센스,니나니나논,5,이거 진짜 쟁이고 싶은 템입니댜!! 이거 사용하기전에는 약초필이라고 에스테틱에서 10만원 넘게 주고 받았었는데 강도는 약하지만 같은 원리에 같은 효과인거 같아여!! 심지어 가격도 저렴하고 매일 쓸 수 있으니 더 좋습니다!
브이티,VT 리들샷 100 에센스,쌀알갱,5,얼굴전체에 도포해주고 기초 듬뿍 발랐더니 빠르게 잘 흡수되서 담날 아침에 화장도 잘먹었어요ㅎㅎ
브이티,VT 리들샷 100 에센스,찌유뉘,5,피부가 예민한데 자극이조금되긴하지만 시간지남 좋아지고
브이티,VT 리들샷 100 에센스,하늘몽실,5,조금두 써봐야하겠지만 생각보다 자극감이 덜하다해야하나 괜찮아요!
브이티,VT 리들샷 100 에센스,곰곰밈,5,궁금해서 안사볼 수가 없었네요! 따끔거리고 아침에 세안할때도 약간 따끔거려요 효과 좋았으면 좋겠어요!
브이티,VT 리들샷 100 에센스,레모옹,3,아랑님 믿고 샀는데 딱히 효과가 없었어요. 그리고 너무 따가워서 손이 안 가요
