question,answers
"젤다의 전설 불, 번개 등 의 미니보스 공략이요 내공100점 1 물의 커스 가논 처음 입장시 얼음을 쏘는데 아이스 메이커로 부시면 돼고요 이후 입장 하면 창이 길어서 방패로...","['커스 가논 얘기하시는 것 같은데\n물의 커스 가논은 날리는 얼음 없애면서 패링해서 창 튕겨내던가 화살로 눈부분 맞춰서 떨어지면 냅다 때리면 되고\n불의 커스 가논은 빨아들일 때 폭탄 던져서 터뜨리고 떨어지면 냅다 때리고\n번개의 커스 가논은 저스트 회피로 때리다가 봉 같은 거 소환하면 마그넷으로 들어서 커스 가논한테 갖다대고나서 냅다 때리고\n바람의 커스 가논은 활로 냅다 쏴주면 됩니다.', '제가 다 하나하나 썼습니다..\n물의 커스 가논 - 폭탄화살 20개 들고 가서 딜 넣고 창은 베는거하고 찌르는게 있는데\n베는거는 딱 맞춰서 단체줄넘기하듯이 타이밍 맞게 점프하면되고 찌르는건 냅다 한방향으로 달리면 됨\n번개의 커스 가논 - 1페이즈는 순간이동하고 바로 검(양손검, 창X)으로 냅다 갈겨서 방패가 부서지면\n다시 계속 후려치고 2페이즈는 마그넷캐치로 떨어지는 철을 잡아 커스가논이 쇠에 감전되게 할때 커스가논\n옆에 놓으면 감전이 가논까지 통해서 떨어지고 이때 폭딜, 3페이즈는 순간이동을 하고 바로 뒤로 빠지는 거랑\n몇초 있다 빠지는게 있는데 몇초 있다 빠질때 아무렇게나 때려서 가드해제, 이때는 링크가 한방컷나니깐 조심.\n화염의 커스 가논 - 1페이지에서 내려배기 할때 러쉬해서 폭딜, 옆돌기는 물의 커스 가논처럼 점프or뒷돌기,\n회전베기 모션은 보면서 피하면 되고 화염 발사하는건 그냥 뒤로 달리면서 피하고 2페이즈에서\n방패를 쓰면서 주변에 있는걸 흡수하는데 이때 폭탄(화살 안됨) 던져서 가논이 빨아들이면 L버튼을 기폭.\n바람의 커스 가논 - 1페이지에서 강풍(회오리바람)은 돌기둥뒤에서 막고,연속 4화살은 계속 한방향으로\n달려서 피하기. 2페이지는 더블 강풍, 사각형레이저, 회오리샷정도가 있고 얘네들도 달리면서\n피하거나 돌기둥뒤에서 피하면 되고 딜 넣는거는 계속 상승기류 타면서 화살로 눈을 맞추면 됩니다.\n바위록 - 단순하게 타임록 걸어서 올라타서 망치류로 후려갈기거나 등에 광상에 있는 애들은 번개신수 아니면\n타임록 걸고 뒤로 뛰어서 폭탄화살(이왕이면 3,5연발)갈기면 끝\n히녹스 - 타임록 걸고 화살로 눈 맞추면 앉고 눈을 감싸는데 이때 발을 때리면 됨(앉았을때 목에 걸린 무기 획득 가능)\n라이넬 - 화살 쏘면 답없고, 창 찍기나 칼 배기들은 러쉬하면 되고 돌진 공격후 5초정도 딜레이 있을때\n등에 탑승해 (이때는 내구도가 닮지 않으니 공격력 제일 높은거) 때리면 됩니다. \n몰드래고 - 폭탄을 땅에 설치, 기폭하면 몰드래고가 달려오는데 이때 딜, 절대 땅바닥에 발 대면 안됨.\n커스가논만 말하신 것 같은데 그냥 다 해봤습니다..', '바 루다니아에 기생하는 화염의 커스 가논 \n이상한 도끼(?)같은걸로 때리는 데 다 피하고 화살로 눈을 맞춰서 눈탱이 밤탱이 만들어 줍니다  그리고 땅에 드러눕으면 재빨리 가서 무기로 패버립니다 2페이지는 방어막이 생기는데 부메랑이나 화살로 는 데미지를 입지 않으니 주변 기운을 빨아들일때 리모컨 폭탄을 던져 빨려들어가게 하고 방어막 안에서 터지게 하면 데미지를 줄수있습니다\n3페이지는 지 도끼에 소스(?)를 바르는데 도끼는 질문자님이 근접으로 때렸을때만 씁니다 피하고 화살이나 뒤를 노립시다   보상: 영걸 다르케르의 수호  공격이 자동으로 패링이 됨\n바 나보리스에 기생하는 번개의 커스가논\n1페이지는 전광석화를 해서 검을 들고 때리는데 방패로 다 막아줍니다 그리고 번개의커스가논이 잠시 움칫했을때 무기로 팹니다  그리고 공중에 떠서 전기 구슬을 검에서 발사하는데(검이 참 가지가지한다)피해야 합니다 만약 맞으면 들고있는 방패나 무기가 떨어집니다 2페이지는 요상한 막대기를 소환하는데 대략 6초 정도 있다가 전기가 통합니다 막대기 옆에 있으면 대미지를 입고 들고있던 무기와 방패를 떨어트리니 옆에 있으면 안됩니다 마그넷 캐치로 잡을 수 있는 재질의 막대기라 잡고 번개 커스가논 머리 위에다 갖다 대면 대미지를 입으면서 쓰러집니다 그때 때립니다 이 과정을 반복하면 2페이지는 쉽게 넘길수 있습니다 3페이지는( 제가 몇번이나 도전해서 3페이지를 겨우겨우 깼습니다)지 검에 전류가 흐르게 합니다 맞으면 훅갑니다 방패로도 못 막습니다 제가 3페이지 넘기는 데 도움이 된 동작 중 하나가 활로 눈을 맞추는 겁니다 보상: 영걸 우르보사의 분노  주변에 강력한 번개를 내리꽃는다 \n  바 루타에 기생하는 물의 커스가논 \n긴 장창을 갖고 있습니다 그 장창을 던지는 걸 피하고 화살로 눈을 맞춰주시면 됩니다 2페이지는 설 공간이 부족해집니다 아이스메이커로 설 공간을 만든 다음 날리는 얼음 덩어리를 아이스 메이커로 박살내버리고 눈을 화살로 맞춥시다3페이지는 창으로 공격 하는데 피하고 다시 눈을 맞추고 때립시다 보상: 영걸 미파의 기도  죽었을때 노란 하트 와 함께 완전 회복됨\n 바 메도에 기생하는 바람의 커스 가논\n1페이지는 연발 화살과 토네이도를 쓰는데 기둥 뒤에 서거나 피해 줍시다 2페이지는 바람의 커스가논이 빡쳐서 2단 토네이도를 쓰고 이상한 드론(?) 같은  걸 조종하면서 레이져를 발사하는데 이 드론 도 활로 쏘아 파괴 할 수 있습니다 하지만 무한 재생입니다 보상: 영걸 리발의 용맹   높이 날아 오를 수 있 음 \n바위록\n돌덩이 던지는거 피하고 각각 바위록마다 다른 곳에 있는 광상을 화살로 맞추거나 영걸 우르보사의 분노 쓰면 극딜이 들어갑니다\n몰드래고 \n리모컨 폭탄을 터뜨리면 몰드래고가 가까이 오면서 튀어오르는데 화살로 딜 넣기\ndlc편\n킹래고 \n전기의 화살이 약점임 몰드래고와 마찬가지로 폭탄으로 유인합시다\n메가 마그록 \n몸이 불타는 데 프리즈로드나 얼음의 화살로 몸을 식힌다음 올라타서 광상을 영걸 우르보사의 분노와 함께 때려줍시다  \n미즈코시아 \n분신술 쓰고 가시공 같은거 발사하고 난리납니다 잘 피해주시고 분신술 구별 방법은 사진기를 이용해 도사 미즈 코시아라고 뜨는 녀석을 공격 합시 다  몸집도 키워 공격합니다 화살로 맞추거나 (불의 화살 폭탄화살 제 효과 못함 비오는 날씨임)이가단 피가 흐르시는지 칼날바나나를 좋아합니다 칼날바나나로 유인하고 통수를 때립시다 마지막 까지 화살을 쏴서 딜을 줍니다 어떤 때는 거인으로 변신해 걸어다닙니다 가까이 가면 발로 충격파를 발생시키니 주의합시다 화살을 넉넉히 챙겨두세요\n도움 되셨으면 채택 부탁드립니다', '번개의 커스 가논 - 1페이즈는 순간이동하고 바로 검(양손검, 창X)으로 냅다 갈겨서 방패가 부서지면\n다시 계속 후려치고 2페이즈는 마그넷캐치로 떨어지는 철을 잡아 커스가논이 쇠에 감전되게 할때 커스가논\n옆에 놓으면 감전이 가논까지 통해서 떨어지고 이때 폭딜, 3페이즈는 순간이동을 하고 바로 뒤로 빠지는 거랑\n몇초 있다 빠지는게 있는데 몇초 있다 빠질때 아무렇게나 때려서 가드해제, 이때는 링크가 한방컷나니깐 조심하세요.', '1  물의 커스 가논\n처음 입장시 얼음을 쏘는데 아이스 메이커로 부시면 돼고요 이후 입장 하면 창이 길어서 방패로 막고 러쉬 하시면 됩니다 2페 들어가면 물이 생기는데 이때도 얼음이 날라와서 아이스 메이커로 부시면 되고 다 부시면 아이스메이커 써서 올라간 다음 슬로우 모션으로 가논 눈을 쏘신후 패면 됩니다\n2 화염 가논\n초반엔 러쉬로 패주세요 2페들어가면 빨아들이는데 둥근 폭탄을 빨아들이게 하고 터뜨리시면 \n됩니다 그다음 패주세요\n3 바람 가논(새\nㅈ밥입니다 주변 기류타고 눈 쏘신후 패주세요\n2페도 똑같ㅇㅣ 해주세요\n4 번개 가논\n초반에 가면 빨라서 당합니다 금속 방패는\n감전돼서 빼주시고요 적절한 타이밍에 러쉬하는게 공략 입니다 ㅡ공업 상태서 때리는게 이득입니다 2페들어가면 철기동을 박는데 하나 뽑아서\n가논한테 들이밀면 감전됩니다 이때 높은곳에 있으면 폭탄 화살 쏴주세요 또는 1페랑 똑같이\n상대하심 됩니다\n쓰는거 힘들었는데 채택좀 부탁드립니다 ']"
젤다의 전설 야숨 플레이하고 있는 젤린인데여. 젤다의 전설에 그 링크 전용... 깨려다가 공략에서 하늘로 날아오르는 신수 없으면 어렵다고 해서 지금 가고 있거든여. 근데...,"['1. 겔드 사막 지역 (낙타 신수 쪽) 의 ""더위""와\n    올딘 지역 데스마운틴 (도마뱀 신수 쪽) 의 ""화염""은\n    서로 별개입니다. 각각 다른 방호가 필요한데요\n1-1) 더위 내성은 ""썰렁""이 붙은 재료로 요리한 음식을 먹어서 내성 효과를 얻거나\n        내성 효과가 있는 옷(방어구)를 착용해야 합니다.\n      (스토리를 깨셨으면 여장 옷 세트효과가 있고, 겔드 비밀상점이나 시자기마을 겔드상점에서 옷을 구입합니다)\n1-2) 화염 내성은 ""방염""이 붙은 (주로 곤충재료) 재료로 요리한 물약으로 방염 효과를 얻거나\n       화염 내성의 옷(방어구)를 착용해야 합니다.\n       데스마운틴 입구 쪽 마구간에서 \'방염물약\'을 구입할 수 있고,\n       방염도마뱀, 방염 호랑나비 있으면 제작도 가능합니다.\n       고론시티 가는 길 ""남쪽 채굴장"" 챌린지 완료하면 방염 1단계 방어구를 하나 얻으며\n       고론시티 내의 상점에서 방염 세트 구입 가능합니다\n1-3) 야숨의 환경은 2단계가 있어서 더위도 화염도 2단계에서는 2단계이상 방호가 필요합니다.\n2. 모든 무기/활/방패는 내구도가 있어서 깨집니다.\n    그런데 마스터소드는 중요 아이템이라 그럴 수 없습니다.\n    그래서 마스터소드는 내구도가 다 되면 일정시간 동안 사용불가 상태가 됩니다.\n    (힘을 잃고 잠든 상태라고 설명)\n    영걸의 능력처럼 일정 쿨타임(10분) 이후에 다시 재충전됩니다.\n   상세한 내용은 아래 답변 참조하세요\nhttps://kin.naver.com/qna/detail.nhn?d1id=1&dirId=10504&docId=352630295', '', '그 데스마운틴 주변 마구간에서 테리한테 방염?도마뱀을 구입 하신다음에 도마뱀과 몬스터 재료로 물약 만들어서 고론시티로 갑니다. 그리고 거기서 돈을 모아 옷가게로 가서 그곳에 있는 옷을 사시면 절대 뜨거워지지 않습니다.']"
젤다의 전설 야생의 숨결에서 번개의 커스가논 자기가 깨는 공략 보내주세요. 어렵진 않은데 오래걸려서 깨는거 타임어택 중인데요 빨리깨는것보단 공략이요. 채택해드리죠....,['저도 개인적으로 번개가 젤 어려웠는데요\n일단 볼처럼생긴 전기 쏠땐 걍 피하시구요\n빨리올땐 방패로 막고 그담에 바로 때리세요 \n그리고 쓰러지면 또 계속 때리시구 \n나중에 전기로 들수있는 거 나올때 가져다 대세요\n방패로 막고 때리지 말구 회피하셔서 러쉬 해도 됩니다 \n하지만 회피가 어려워서 걍 전 그렇게 합니다']
제가 「젤다의 전설:브레스 오브 더 와일드」 시작 할 생각인데요. 몇가지 입문 할 때 유용한 팁 주세요. (내공 50 추가로 드려요) 다른 분 답변처럼 공략은 안 보고 하는 걸...,"[""다른 분 답변처럼 공략은 안 보고 하는 걸 추천드리고요\n주인공도 기억을 잃고 100년 만에 잠에서 깨어난 설정이라서\n필요한 것은 하나씩 알려주게 되어 있습니다.\n내가 게임 속에 들어간 듯 배워가면서 하시면 되고요\n특히 게임 속 NPC들에게서 얻는 정보를 허투루 생각하지 마시길 권합니다.\n그리고 어떤 동작이나 작용은 우연히라도 한번 하게 되면 그에 대한 설명이 뜹니다.\n잘 봐두시고, 혹 지나가더라도 '시스템' 메뉴에서 '특수 액션'에 지금까지 나온 설명이 뜨니 다시 볼 수 있습니다.\n* 여러 개의 무기를 획득하면 뜨는 '빠른 무기 교체' 방법도 참고\n몬스터들은 무조건 다 때려잡아야 진행이 되거나 하는 것 아니고\n잡는다고 경험치가 올라가는 방식도 아닙니다.\n피해가야 할 것은 피해가도 되는데, 무조건 다 피하는 것도 안 될 거라서\n정면 승부 말고도 뒤치기(기습), 폭탄통, 돌 굴리기, 물에 빠뜨리기, 등등 여러 가지 방법이 있습니다..\n저격 솜씨 괜찮으시면 숨어서 활로 헤드샷 노려보는 것도 짜릿하죠\n여럿 몰려 있는 곳에서는 유인을 하거나 숨어서 하나씩 각개격파를 하는 편을 추천하고요\n무기는 소모품이라 사용하다 보면 깨집니다.\n게임 안에서 다 구해서 쓸 수 있으니까 몬스터를 때려잡으면 잘 챙기시고\n무기/방패/활 등은 사고 팔거나 수리가 안 됩니다.\n진행하다보면 '코로그의 열매'라고 하는.. 숨겨진 보물찾기 같은 걸 모아서\n인벤토리(가방칸)를 늘릴 수 있으니 수상해 보이는 곳 탐험도 놓치지 않으면 좋겠네요\n(힌트; 수상한 곳 수상한 위치의 수상한 돌, 나무 둥치의 나뭇잎 모양, 바람개비, 수상한 꽃, 수상한 돌과 구덩이...... 물 위에 원형으로 떠 있는 수상한 물풀....)\n이 게임은 뭔가 채칩/사냥 같은 걸 노가다처럼 해야하는 게임도 아닙니다.\n하지만 그래도 가능한 한 눈에 띄는 재료들은 잘 담아두시기를 권합니다.\n(각각 999개까지 쟁여지니까 가방 정리 걱정은 안 해도 됨)\n나중에 남아 도는 식재료는 5개씩 요리해서 팔면 루피에도 보탬이 됩니다.\n(예; 사과, 고기 종류) *재료 그대로 파는 것보다 요리해서 팔면 3배 정도 가격에 판매\n특히 오며가며 마주치는 야생동물들은 그때그때 사냥해 두면\n그 고기 요리만 팔아도 루피 걱정이 훨씬 덜합니다. (굳이 사냥하러 노가다 다닐 필요 없음)\n가야할 마을이나 챌린지나, 공략해야 할 사당, 신수 등은 정해진 순서가 없습니다.\n말씀드린 대로 내가 그 세계에 떨어졌다고 상상하고 얻어진 정보를 바탕으로\n내가 하고싶은 대로 진행해 가면 됩니다.\n다만 다른 공략을 보거나 어디서 들은 게 있어서 목적한 게 있다면\n선행 순서가 필요할 수도 있는데\n카카리코 마을의 임파를 만나고 가야 -> 하테노 마을 고대 연구소 이벤트\n하테노 마을 고대연구소에서 시커스톤 기능 복구(사진기/앨범/도감) -> 임파를 다시 만나야 -> 기억의 장소가 찾아짐\n하테노 마을에서 링크의 집을 구매-> 건설사 사장에게 말을 걸고 허드슨을 떠나게 해야 -> 추낙지방 시자기 마을 개발 이벤트가 시작됨\n인벤토리를 확장해 주는 '보쿠린'은 카카리코 마을 들어가는 오르막에서 만나고 -> 리버사이드 마구간 근처 -> 거기서 사라져야 -> 코로그 숲 중심에서 만날 수 있음\n외에도 몇 가지가 있는데,\n어디 공략을 보고 중간생략하며 찾아다니는 게 아니라 게임 안에서 정보를 얻으며 진행해 가는 거라면\n딱히 사전에 알려드릴 필요는 없는 정보들입니다.\n어지간한 일반 몬스터는 상대해 보면서 익히면 되는데,\n'라이넬' \n'회피 저스트'를 익혀두는 편이 상대하기에 좋습니다.\n헤드샷을 맞히면 잠깐 동안 무릎 꿇는 상태가 되는데\n그때 올라타면 '무기 내구도 소모 없이' 두드려 팰 수 있습니다. (최대 5방) \n무기가 소모품인 것을 경험해 보면 이게 얼마나 중요한 포인트인지 알 수 있을 겁니다.\n'가디언'\n'방패 패링' 만 완벽하게 익히면\n아무 장비 없이도, 즉 팬티 바람으로 '냄비 뚜껑' 하나만 들고도\n가디언을 잡을 수 있습니다.\n'히녹스' .. 왜 하나뿐인 눈이 그렇게 큰 걸까요?\n** 잠을 깨우지 않으면 배 위에 올라탈 수도 있습니다.\n'바위록 종류' ... 왜 등에 하나씩 광물을 업고 나타날까요?\n** '바위'니까 암벽 타듯 기어오를 수 있습니다.\n위즈로브(공중에 떠다니는 마법사 같이 생긴 몬스터) 등 속성 몬스터\n불 속성과 얼음 속성은 서로 상극이라 속성을 맞추면 1방 컷입니다.\n** 전기는 정공법 밖에 없음\n그  외에\n게임을 진행하시면서 막히거나 어려운 부분은\n제 답변 목록에서 검색해 보세요"", '사당을 보이는대로 전부깨고,몬스터있으면 잡아서파밍하고,코로그도가능한많이 모으는게좋음', '공략을 안보고 하는걸 추천드립니다! 중반부쯤 가서 정 너무 어려운게 있다싶으면 그때 보시는게조아요\n공략보면 재미가 확 떨어지더라고요...']"
... 루리웹 젤다의전설 공략에서 찾아보세요ㅎ 아주 자세히 나와있습니다ㅎ 채택 부탁드릴게요 네이버이벤트에서 네이버페이5천원 받으시고 물건 구매하실때...,"['루리웹 젤다의전설 공략에서 찾아보세요ㅎ 아주 자세히 나와있습니다ㅎ 채택 부탁드릴게요\n네이버이벤트에서 네이버페이5천원 받으시고 \n물건 구매하실때 사용해 보세요ㅎ\nhttp://naver.me/xxanIRVC', '네이버플러스 멤버십을 추천해요!\n초대코드 : KWYH09멤버십짱\nnaver.me\n네이버플러스 멤버십을 추천해요!\n초대코드 : KWYH09멤버십짱\nnaver.me\n이벤트로 5000포인트 주는 이벤트 하고 있으니 포인트 필요하시면 이용해주세요 가입하시고 9일뒤에 해지하시면 5000포인트만 남습니다.\n궁금한거 있으시면 댓글 부탁드려요~', '찾기는 다 찾으신 거 같고요\n찾고 클리어를 안 한 게 하나 있습니다.\n하일리아 대교 남쪽 \n필로네 마구간 쪽이네요', '']"
젤다의 전설 브레스 오브 더 와일드 dlc특전 아이템 위치 좀 알려주세요. 그걸... 공략 보고 하는 건 재미가 많이 떨어지지 않나요.. 게임 안에서...,"['그걸... 공략 보고 하는 건 재미가 많이 떨어지지 않나요..\n게임 안에서 힌트 찾아서 하는 게 더 나을 거 같지만\n그래도 원하신다면\n각 아이템 별로 정리를 잘 해 두신 분이 있네요\n참고하세요\nhttps://blog.naver.com/ik7492/221830423224', 'https://blog.naver.com/ik7492/221833283717', 'https://blog.naver.com/ik7492/221836775447', '3개의 포스팅으로 나뉘어 있습니다.', '유튜브에 야숨 (dlc 아이템 이름) 이렇게 치시면 바로 나와요']"
제가 어제부터 젤다의전설을 처음 시작했는데 일단 패러글라이더만 얻고 카카리코 마을까지 오는거까지 했는데 제일먼저 뭘 하는게 좋나요? 공략법도 아예 몰라요 공략법은...,"['1.일단.유튜브에 zelda botw~~(breath of the wild줄임)치시고 여러가지 검색하는게\n짱입니다. ex) 얼음 무기 얻는법 >>>zelda botw how to get frozen weapon 처럼요...\n2.일단 네개의 지역 보스를 클리어하시고 성으로 가셔야 합니다.(필수) 그러면 마지막보스가 반 피 닳고 시작합니다. \n3.4신수(보스=신수 한자어)순서는...\n1.물보스(1사분면) \n2.하늘보스(2사분면) \n3.불보스 (화산지역)\n4.사막전기보스(사막지역) 이거는 퀘스트가 있습니다.\n그리고 코록은 보이면 모으세요 \n뜬금없는 돌 들춰보기\n그외 수상한 지역 눈치껏 ', '공략법은 아예 모르는 상태로 쭉 가는게 좋은 게임이긴 합니다. 플레이어가 가는 길이 곧 공략법이고 제작진들이 의도한 것도 그것이니까요.\n일단 임파를 만나셨다면 일단은 임파가 시키는대로 하테노고대연구소 가셔서 거기서 주는 퀘스트 클리어하시고 그 다음은 정말 님 마음대로 하시면 됩니다. 스토리를 깨고 싶다면 왼쪽 위에 있는 새 신수인 바 메도부터 깨시는 걸 추천드립니다. 왼쪽 아래에 있는 낙타 신수인 바 나보리스는 가장 나중에 깨시고요. 어느정도 최종보스와 싸울 준비가 되었다고 생각하면 그냥 하이랄성 들어가서 가논 깨세요.', '조라의 마을 부터 1바퀴 도세요', '음....일단 저는 계정 두개로 한개는 전부 깨고\n두번째 계정으로 다시 깨는 중인데 \n카카리코 마을을 갔다가 하테노 마을을 가보세요 그다음엔 탑들 다 깨고 다니면서 조라의 마을을 갔다가 그다음 저는 사막으로 직행했습니다 우르보사 스킬이 좋거든요 그다음은 메도(새 신수)를 깨러 갔구요 새 신수는 \n하늘을 날 수있는 능력이라 좋습니다\n그다음 도마뱀 신수(이름이 기억이 안나네요)를 깨고\n사당 좀 깨고 마스터 소드를 뽑으러 갔습니다\n화이팅 하세요!!!\n웬만하면 탑들을 먼저 깨보세요 \n그래야 길 찾기가 쉽습니다']"
젤다의 전설 야생의 숨결에서 퍼펙트 클리어가 있다는데 퍼펙트 클리어 기준은 뭔가요??... 및 공략 - 모든 코로그의 열매 수집 - 모든 맵 탐방 - 모든 도감 수집 - 모든 장비 강화...,"['퍼펙트 클리어란 닌텐도에서 준비한 공식적인 업적이라기보단 유저들끼리 ""게임내의 모든 컨텐츠를 획득하거나 달성하게 되었을 때""를 칭하는 비공식적인 챌린지라고 생각하시면 될 것 같습니다.\n퍼펙트 클리어의 조건에는\n- 모든 메인 챌린지 클리어\n- 모든 사당 챌린지 클리어\n- 모든 미니 챌린지 클리어\n- 모든 떠올린 기억 수집\n- 모든 사당 발견 및 공략\n- 모든 코로그의 열매 수집\n- 모든 맵 탐방\n- 모든 도감 수집\n- 모든 장비 강화\n- 모든 주머니 강화\n- 모든 킬러의 증표 수집\n- 마이 하우스 장만\n- 모든 DLC 아이템 획득\n- 모든 말 컬렉션\n- 모든 고삐와 안장 획득\n- 진엔딩 시청\n등이 있겠네요.', '모든것을 다 께느것 아닐까요? 아니면 한번도 게임오버되지않고 클리어?']"
... 시작의대지에 있는 바위록은 죽이라고 있는 보스라기보다 이런 놈은 무서운 놈이니 공략할 수 있을 때까지 손도 대지 말라는 경고의 메시지로 보는 것이 좋습니다. 꼭 지금...,['도망가세요. 그게 최선입니다. \n시작의대지에 있는 바위록은 죽이라고 있는 보스라기보다 이런 놈은 무서운 놈이니 공략할 수 있을 때까지 손도 대지 말라는 경고의 메시지로 보는 것이 좋습니다. 꼭 지금 죽이고 싶으시면 최소한 철 해머를 포함한 양손검을 여러개 얻은 뒤 광상에서 차지공격 날리세요.']
"젤다의 전설 제가 플레이 타임 515시간이고, 지금 마스터모드도 꽤 오래 했는데 패링은 진짜 아무리 해도 모르겠어요...어떨 땐 되고 또 어떨 땐 안되서 공략도 찾아봤는데...","['1. 일단 도마뱀 신수를 사용하세요. DLC까지 있으면 더 좋고요.\n일단 링크가 방패를 들면 사용되는데 도마뱀신수를 쓰면 패링 실패해도 안 맞습니다. (다알겠지만....) 신수를 이용해서 사용하시는 분들도 많으십니다.\n2. 그냥 맞으세요 연습이 제일 잘하는 팁입니다.\n3. 가디언이 빔을 쏠떄 쏘는 소리가 끝나면 패링을 누릅시다. (취이이이옵 소리 나고 0.2초 뒤 팡)\n4. 가디언이 빔을 쏠때 스킬 사용버튼이나 화살쏘기 버튼으로 느리게 만들어서 패링합시다. 빔이 쪼금 나왔을떄 누른뒤에 마음에 준비를 하시고 누르세요 패링버튼을\n저도 옛날에 패링실패에서 죽었는데 이제는 패링도 잘해지니 러쉬도 잘해시네요.\n사실 많이해야 실력이 늡니다. 500시간 넘게 해도 패링연습을 해야 느는거라 팁은 여기까지 밖에........', '가디언 눈이 번쩍할때 패링 하시는 것이 가장 효과적입니다']"
... 아무리 공략을 봐도 깨기가 너무너무 힘든거 맞는건가요 이제 신수 새 신수 하나 얻고... 맞는건가요 #젤다의전설 #닌텐도스위치 죽이지 못할 적을 죽이지 않고 지나가도...,['죽이지 못할 적을 죽이지 않고 지나가도 별다른 페널티가 없는 자유도를 가진 게임입니다. 죽이지 못할 것 같으면 도망가세요. 이 게임에 맞고 틀리고는 원칙적으로는 없지만 준비되지 않은 상태에서 적진에 뛰어드는 건 자체 하드모드 그 이상도 그 이하도 아닙니다. \n맞아가면서 배울 수도 있죠. 적진에 함부로 들어가면 안되겠구나. 죽이지 못할 적을 피해가도 나쁠 게 전혀 없구나. 이런 거를 하면서 배워가는 것도 이 게임의 의도 중 하나라고 봐요.']
"... 안되네요,, 공략법 찾아봐도 그 하우스록은 없구 ㅠ 방어구 잘 착용하면 폭탄이나 화염 화살 맞아도 데미지 덜한가요 ?? 바로 뒤져버려서 ㅠㅠㅠㅠ너무 화나요 ㅠㅠㅠㅠ...","['하우스록 위에 폭탄을 집어던지든 화살로 쏘든 하면 보코블린들이 나가떨어지겠죠? 그 다음 바위록 위에 올라가면 광상 깨부수는 건 어렵지 않죠. 올라가는 건 바위록 밑에서 트레루프 추천\n그리오크마냥 말도 안 되능 피통을 가진 몬스터가 아닌 이상 맞아가며 깰 수 있는 방어구나 체력을 갖추는 것 보다 맞기 전에 없애버릴 수 있는 공격력이 더 중요하다고 봅니다. 물론 방어력도 중요하지만 방어력을 올릴 정도면 무기 공격력도 웬만큼 올라가 있을테니 문제가 되지는 않을 거에요. 공격력만 충분하면 보코블린이고 뭐고 그냥 트레루프로 올라가서 광상 몇번 때리면 바위록따위 순삭이니까요. 스크래빌드를 적극적으로 활용할 것을 추천드립니다.\n가장 중요한 건 지금 못 죽이는 적을 보면 도망가는 것. 스토리상 꼭 깨야 되는 보스도 아니고 지금 못 죽이면 나중에 죽이면 되는데 꼭 지금 죽이겠다고 몇십트씩 하는 건 시간낭비죠. ', '체력이 어떻게 되세요?하트가 열개정도 되고 음식이 많으면 무섭지 않은데...\n하트갯수가 적고 방어구의 강화가 부족하면 무섭긴 하죠.\n높은데서 떨어지면서 패링상태에서 보코블린부터 때려잡거나, 혼란꽃을 사용해서 하우스록이 보코블린을 떨구게 하거나, 질문자님도 폭탄꽃을 쏘거나 전기 열매나 광휘열매등 속성열매로 공격하거나, 조나우기어를 이용하거나 응용방법은 많아요.']"
